"stcounty_fips","state_name","county_name","acs_year","med_age","total_pop","med_grossRent","med_hhic","perc_white","perc_black","perc_hispanic","perc_other","edu_percentPop","election_year","DEM","REP","total_votes"
31081,"Nebraska","Hamilton County",2020,41.7,9219,730,0.3622,0.954984272,0.000867773,0.036554941,0.006291355,0.267274108,2020,1118,4309,5427
31083,"Nebraska","Harlan County",2020,46.3,3380,677,0.1515,0.95,0.007692308,0.032544379,0.017455621,0.321005917,2020,282,1615,1897
31085,"Nebraska","Hayes County",2020,48.3,889,456,0.0389,0.975253093,0,0.070866142,0.002249719,0.268841395,2020,34,494,528
31087,"Nebraska","Hitchcock County",2020,45.4,2788,642,0.1228,0.955164993,0.00035868,0.015064562,0.0017934,0.19010043,2020,175,1264,1439
31089,"Nebraska","Holt County",2020,43.1,10123,661,0.439,0.970957226,0.002173269,0.050775462,0.010569989,0.27926504,2020,686,4769,5455
31091,"Nebraska","Hooker County",2020,46.1,741,533,0.0316,0.900134953,0.005398111,0.071524966,0.005398111,0.261808367,2020,59,376,435
31093,"Nebraska","Howard County",2020,42.6,6428,737,0.2732,0.933571873,0.001555694,0.026135657,0.003578096,0.22464219,2020,648,2786,3434
31095,"Nebraska","Jefferson County",2020,47.1,7102,700,0.3246,0.965080259,0.007181076,0.044494509,0.008025908,0.226978316,2020,1016,2616,3632
31097,"Nebraska","Johnson County",2020,39.8,5118,692,0.1847,0.834896444,0.052950371,0.102383744,0.022274326,0.195584213,2020,647,1518,2165
31099,"Nebraska","Kearney County",2020,39.1,6588,692,0.2691,0.960078931,0.000758956,0.071341834,0.012902247,0.261080753,2020,701,2822,3523
31101,"Nebraska","Keith County",2020,49.3,8048,668,0.3864,0.94917992,0.01640159,0.074676938,0.012673956,0.22750994,2020,763,3544,4307
31103,"Nebraska","Keya Paha County",2020,48.4,875,786,0.0349,0.986285714,0,0.012571429,0,0.281142857,2020,49,476,525
31105,"Nebraska","Kimball County",2020,47.6,3576,738,0.1612,0.936800895,0.00139821,0.092841163,0.024328859,0.181208054,2020,268,1563,1831
31107,"Nebraska","Knox County",2020,45.5,8400,500,0.3605,0.865595238,0.003095238,0.030952381,0.10047619,0.239166667,2020,905,3721,4626
31109,"Nebraska","Lancaster County",2020,33.8,315976,873,12.6666,0.851928627,0.039002962,0.072701724,0.049529078,0.318948275,2020,82293,70092,152385
31111,"Nebraska","Lincoln County",2020,41.5,35042,763,1.4765,0.934507163,0.01600936,0.091318989,0.014268592,0.255150962,2020,3692,13071,16763
31113,"Nebraska","Logan County",2020,39.4,896,614,0.0319,0.987723214,0,0.029017857,0.004464286,0.244419643,2020,38,407,445
31115,"Nebraska","Loup County",2020,44.5,690,713,0.0316,0.911594203,0,0.084057971,0.004347826,0.260869565,2020,75,370,445
31117,"Nebraska","McPherson County",2020,58.1,420,575,0.0199,0.988095238,0,0.011904762,0,0.39047619,2020,17,275,292
31119,"Nebraska","Madison County",2020,36.6,35023,702,1.4187,0.893926848,0.012220541,0.153955972,0.033663592,0.254975302,2020,3478,11940,15418
31121,"Nebraska","Merrick County",2020,43.1,7826,689,0.333,0.944416049,0.007794531,0.048556095,0.015589062,0.202530028,2020,743,3419,4162
31123,"Nebraska","Morrill County",2020,41.9,4711,684,0.1969,0.919549989,0.002759499,0.154956485,0.011250265,0.219274039,2020,386,2113,2499
31125,"Nebraska","Nance County",2020,45.1,3525,654,0.153,0.973049645,0.002836879,0.028368794,0.005390071,0.253900709,2020,359,1437,1796
31127,"Nebraska","Nemaha County",2020,38.4,6978,580,0.2912,0.931928919,0.015333907,0.02909143,0.011321296,0.246632273,2020,921,2428,3349
31129,"Nebraska","Nuckolls County",2020,49.6,4204,518,0.1852,0.969077069,0.003092293,0.02925785,0.020218839,0.279019981,2020,409,1857,2266
31131,"Nebraska","Otoe County",2020,42,15965,746,0.6509,0.931850924,0.006764798,0.08130285,0.003257125,0.248355778,2020,2490,5649,8139
31133,"Nebraska","Pawnee County",2020,49.7,2640,563,0.1221,0.965151515,0.001893939,0.019318182,0,0.19280303,2020,322,1071,1393
31135,"Nebraska","Perkins County",2020,42.7,2889,713,0.1202,0.979577709,0.001730703,0.043959848,0.001384562,0.243682935,2020,199,1321,1520
31137,"Nebraska","Phelps County",2020,41.6,9050,648,0.39,0.945966851,0.000994475,0.059226519,0.013259669,0.260662983,2020,752,4157,4909
31139,"Nebraska","Pierce County",2020,41.6,7132,651,0.299,0.965928211,0.001402131,0.020611329,0.004346607,0.287997757,2020,480,3462,3942
31141,"Nebraska","Platte County",2020,38.3,33250,742,1.3173,0.906616541,0.005804511,0.199037594,0.010496241,0.23993985,2020,3260,12186,15446
31143,"Nebraska","Polk County",2020,44.9,5208,606,0.2048,0.953725038,0.001920123,0.057795699,0.001728111,0.230606759,2020,530,2291,2821
31145,"Nebraska","Red Willow County",2020,40.2,10725,650,0.4503,0.939207459,0.006433566,0.054825175,0.005687646,0.247272727,2020,811,4525,5336
31147,"Nebraska","Richardson County",2020,47.3,7913,650,0.3706,0.930367749,0.009983571,0.019967143,0.023884747,0.214583597,2020,996,3073,4069
31149,"Nebraska","Rock County",2020,41,1430,510,0.0617,0.966433566,0.016783217,0.007692308,0.009090909,0.302797203,2020,84,744,828
31151,"Nebraska","Saline County",2020,37.5,14221,709,0.5292,0.868855917,0.01448562,0.256240771,0.034948316,0.201954855,2020,1986,3631,5617
31153,"Nebraska","Sarpy County",2020,34.8,183956,1050,6.7299,0.85798778,0.039504012,0.097055818,0.031366196,0.324854857,2020,41206,51979,93185
31155,"Nebraska","Saunders County",2020,41.1,21356,762,0.8542,0.967550103,0.006368234,0.023365799,0.005291253,0.279499906,2020,3331,9108,12439
31157,"Nebraska","Scotts Bluff County",2020,39.1,35884,805,1.4657,0.882900457,0.006493145,0.243646193,0.0266414,0.221575075,2020,4196,10952,15148
31159,"Nebraska","Seward County",2020,37.8,17217,778,0.6766,0.961026892,0.006505198,0.027240518,0.00545972,0.287913109,2020,2438,6490,8928
31161,"Nebraska","Sheridan County",2020,46.3,5215,736,0.2312,0.823394056,0.023394056,0.057718121,0.107574305,0.215532119,2020,340,2292,2632
31163,"Nebraska","Sherman County",2020,51.1,3015,609,0.1414,0.969817579,0.001658375,0.022885572,0.007628524,0.235489221,2020,343,1322,1665
31165,"Nebraska","Sioux County",2020,35.4,1298,579,0.053,0.918335901,0.028505393,0.041602465,0.005392912,0.231124807,2020,72,642,714
31167,"Nebraska","Stanton County",2020,41.3,5946,779,0.243,0.958291288,0.019508914,0.059704003,0.002354524,0.257147662,2020,532,2561,3093
31169,"Nebraska","Thayer County",2020,46.8,5000,611,0.2247,0.9562,0.0052,0.028,0.002,0.2494,2020,624,2308,2932
31171,"Nebraska","Thomas County",2020,33.6,586,588,0.0276,0.988054608,0,0,0.003412969,0.332764505,2020,45,377,422
31173,"Nebraska","Thurston County",2020,28,7218,642,0.2165,0.3719867,0.001939595,0.069409809,0.586866168,0.171100028,2020,1122,1180,2302
31175,"Nebraska","Valley County",2020,47,4100,588,0.1844,0.981219512,0.004146341,0.023414634,0.003658537,0.274878049,2020,412,1901,2313
31177,"Nebraska","Washington County",2020,40.9,20546,774,0.8303,0.962766475,0.006278594,0.029056751,0.00496447,0.2971868,2020,3554,8583,12137
31179,"Nebraska","Wayne County",2020,32.2,9388,709,0.3793,0.950681721,0.012356199,0.063378781,0.008628036,0.272262463,2020,1022,3055,4077
31181,"Nebraska","Webster County",2020,45.7,3497,537,0.1524,0.957963969,0.002001716,0.052616528,0.016871604,0.265084358,2020,335,1511,1846
31183,"Nebraska","Wheeler County",2020,58.9,689,485,0.0353,0.989840348,0,0.020319303,0.001451379,0.346879536,2020,59,438,497
31185,"Nebraska","York County",2020,39.8,13671,741,0.5685,0.930363543,0.014922098,0.052227343,0.008265672,0.292078122,2020,1630,5337,6967
32001,"Nevada","Churchill County",2020,40.5,24606,888,0.9972,0.78619036,0.025928635,0.143989271,0.078720637,0.205762822,2020,3051,9372,12423
32003,"Nevada","Clark County",2020,37.5,2228866,1181,80.9026,0.565913788,0.119228343,0.312963633,0.115491914,0.22815324,2020,521852,430930,952782
32005,"Nevada","Douglas County",2020,52.9,48486,1169,2.1071,0.867198779,0.006991709,0.128325702,0.038299715,0.340118797,2020,11571,21630,33201
32007,"Nevada","Elko County",2020,34.7,52537,961,1.8516,0.800197956,0.012867122,0.244399185,0.069703257,0.168052991,2020,4557,16741,21298
32009,"Nevada","Esmeralda County",2020,54.6,1030,700,0.0515,0.969902913,0.014563107,0.255339806,0.014563107,0.210679612,2020,74,400,474
32011,"Nevada","Eureka County",2020,42.5,1839,721,0.0661,0.947253942,0.000543774,0.049483415,0.042958129,0.122892877,2020,105,895,1000
32013,"Nevada","Humboldt County",2020,37.1,16834,815,0.6579,0.828442438,0.010336224,0.272365451,0.057859095,0.179992872,2020,1689,5877,7566
32015,"Nevada","Lander County",2020,37.6,5565,835,0.2315,0.916262354,0.015813118,0.246361186,0.049775382,0.191194969,2020,496,2198,2694
32017,"Nevada","Lincoln County",2020,43.7,5177,621,0.2003,0.842379757,0.043654626,0.1104887,0.020668341,0.164574078,2020,330,2067,2397
32019,"Nevada","Lyon County",2020,43.9,55667,1062,2.1726,0.829001024,0.009125694,0.176460021,0.041442866,0.177501931,2020,8473,20914,29387
32021,"Nevada","Mineral County",2020,53.3,4487,582,0.1938,0.703365277,0.028749721,0.140405616,0.218631602,0.14018275,2020,829,1423,2252
32023,"Nevada","Nye County",2020,53.1,45514,821,1.9253,0.80843257,0.021202267,0.150898625,0.037241288,0.165114031,2020,7288,17528,24816
32027,"Nevada","Pershing County",2020,42.6,6591,581,0.2009,0.747534517,0.034440904,0.245486269,0.059930208,0.134122288,2020,547,1731,2278
32029,"Nevada","Storey County",2020,53,4086,704,0.1704,0.837493882,0.027410671,0.025942242,0.012481645,0.314488497,2020,902,1908,2810
32031,"Nevada","Washoe County",2020,38.5,464182,1150,18.6116,0.740823642,0.024117695,0.247221995,0.078133146,0.279769573,2020,128128,116760,244888
32033,"Nevada","White Pine County",2020,40.8,9570,788,0.3749,0.84169279,0.064681296,0.164994775,0.050470219,0.168025078,2020,859,3403,4262
32510,"Nevada","Carson City",2020,42.2,55244,982,2.2858,0.791814496,0.019296213,0.242143943,0.052910723,0.238849468,2020,12735,16113,28848
33001,"New Hampshire","Belknap County",2020,47.9,61174,1039,2.5576,0.958250237,0.006440645,0.0177036,0.01364959,0.321427404,2020,16894,20899,37793
33003,"New Hampshire","Carroll County",2020,53.4,48461,926,2.2235,0.966096449,0.005220693,0.015311281,0.010049318,0.37708673,2020,16649,16150,32799
33005,"New Hampshire","Cheshire County",2020,43,76040,996,3.0513,0.947553919,0.008600736,0.019358233,0.012112046,0.308982115,2020,25506,17892,43398
33007,"New Hampshire","Coos County",2020,48.7,31486,724,1.3967,0.953185543,0.021279299,0.018802007,0.007590675,0.235596773,2020,7640,8617,16257
33009,"New Hampshire","Grafton County",2020,43.3,90331,1045,3.5141,0.913783751,0.013140561,0.025074448,0.038746388,0.35751846,2020,33180,19905,53085
33011,"New Hampshire","Hillsborough County",2020,40.8,415305,1217,16.2843,0.879069599,0.027326904,0.070760044,0.043141787,0.346111894,2020,122344,104625,226969
33013,"New Hampshire","Merrimack County",2020,43.1,150902,1066,5.9209,0.933632424,0.015069383,0.022703476,0.024201137,0.337888166,2020,48533,39711,88244
33015,"New Hampshire","Rockingham County",2020,44.7,308211,1274,12.252,0.940407708,0.008773211,0.031312964,0.020927222,0.381186914,2020,100064,95858,195922
33017,"New Hampshire","Strafford County",2020,36.8,130161,1132,4.9831,0.916403531,0.010118238,0.026513318,0.036570094,0.308364257,2020,41721,30489,72210
33019,"New Hampshire","Sullivan County",2020,46.9,43173,1029,1.7281,0.960415074,0.005628518,0.016746578,0.010214718,0.290806754,2020,12390,11508,23898
34001,"New Jersey","Atlantic County",2020,41.8,264650,1129,10.1103,0.632714906,0.142157567,0.191052333,0.084009069,0.250746269,2020,73808,64438,138246
34003,"New Jersey","Bergen County",2020,41.9,931275,1557,34.2059,0.690174224,0.058357628,0.203835602,0.167714155,0.40091917,2020,285967,204417,490384
34005,"New Jersey","Burlington County",2020,41.6,446301,1388,16.8195,0.707860838,0.168740379,0.08349522,0.05385603,0.331343645,2020,154595,103345,257940
34007,"New Jersey","Camden County",2020,38.8,506721,1107,19.066,0.623116074,0.193481225,0.172282183,0.060261959,0.273878525,2020,175065,86207,261272
34009,"New Jersey","Cape May County",2020,50.3,92701,1176,4.067,0.903204928,0.039945632,0.079751027,0.006558721,0.313362315,2020,23941,33158,57099
34011,"New Jersey","Cumberland County",2020,37.6,150085,1082,5.0947,0.639357697,0.199133824,0.313235833,0.023013626,0.159476297,2020,32742,28952,61694
34013,"New Jersey","Essex County",2020,37.7,798698,1211,29.068,0.411285617,0.392938257,0.23265114,0.057746482,0.285310593,2020,266820,75475,342295
34015,"New Jersey","Gloucester County",2020,40.4,291745,1258,10.6376,0.808685667,0.1045742,0.06485801,0.032127372,0.298479837,2020,86702,83340,170042
34017,"New Jersey","Hudson County",2020,35.3,671923,1450,26.1289,0.504147053,0.120814439,0.425702052,0.162913012,0.348170847,2020,181452,65698,247150
34019,"New Jersey","Hunterdon County",2020,46.6,125063,1443,4.7647,0.890799037,0.027394193,0.067829814,0.04319423,0.432789874,2020,39457,43153,82610
34021,"New Jersey","Mercer County",2020,38.8,368085,1311,13.144,0.597405491,0.204550579,0.179436815,0.118190092,0.334591195,2020,122532,51641,174173
34023,"New Jersey","Middlesex County",2020,39,825015,1495,28.7971,0.548871233,0.102970249,0.213341576,0.248288819,0.349537887,2020,226250,143467,369717
34025,"New Jersey","Monmouth County",2020,43.4,620821,1437,23.8235,0.814853235,0.069333995,0.108609406,0.056075745,0.38570377,2020,181291,191808,373099
34027,"New Jersey","Morris County",2020,42.8,492715,1622,18.4162,0.795374608,0.033518363,0.134582872,0.106802107,0.43438296,2020,153881,141134,295015
34029,"New Jersey","Ocean County",2020,42.4,602018,1459,22.9454,0.896230677,0.030758217,0.092580288,0.019853227,0.269279324,2020,119456,217740,337196
34031,"New Jersey","Passaic County",2020,37.3,502763,1310,16.8681,0.605828193,0.111440182,0.418608768,0.057032837,0.231805045,2020,129097,92009,221106
34033,"New Jersey","Salem County",2020,42.5,62754,1024,2.4414,0.793798005,0.138429423,0.094687191,0.014007075,0.223459859,2020,14479,18827,33306
34035,"New Jersey","Somerset County",2020,41.8,330151,1636,11.9721,0.638513892,0.09867606,0.147365902,0.185742282,0.432711093,2020,111173,71996,183169
34037,"New Jersey","Sussex County",2020,44.9,140996,1337,5.4166,0.913685495,0.022326875,0.086264859,0.020674345,0.323760958,2020,34481,51698,86179
34039,"New Jersey","Union County",2020,38.9,555208,1335,19.1862,0.519572845,0.212713073,0.319523494,0.056539171,0.290118298,2020,170245,80002,250247
34041,"New Jersey","Warren County",2020,44.5,105730,1128,4.2322,0.865251111,0.046902487,0.097484158,0.028222832,0.311765819,2020,24901,34769,59670
35001,"New Mexico","Bernalillo County",2020,38,679037,892,27.2528,0.702175286,0.027983748,0.503345179,0.074249268,0.30423379,2020,193757,116135,309892
35003,"New Mexico","Catron County",2020,59.4,3547,720,0.1546,0.941076966,0.003946997,0.169720891,0,0.19086552,2020,595,1698,2293
35005,"New Mexico","Chaves County",2020,36.1,64912,808,2.3641,0.80565997,0.015713581,0.575825733,0.026420385,0.171570742,2020,6381,15656,22037
35006,"New Mexico","Cibola County",2020,37.5,26763,676,0.8408,0.460710683,0.014647087,0.388185181,0.414863805,0.189328551,2020,4745,3975,8720
35007,"New Mexico","Colfax County",2020,50.3,12106,634,0.5946,0.831901536,0.006856104,0.494713365,0.028746076,0.233768379,2020,2611,3271,5882
35009,"New Mexico","Curry County",2020,31.7,49502,893,1.862,0.650054543,0.054220032,0.428467537,0.023898024,0.182194659,2020,4307,10444,14751
35011,"New Mexico","De Baca County",2020,22.2,1995,616,0.0554,0.44962406,0.042606516,0.642105263,0.002005013,0.087218045,2020,231,656,887
35013,"New Mexico","Doña Ana County",2020,33.3,217696,765,7.9421,0.784566552,0.018020542,0.685556923,0.021920476,0.229379502,2020,47957,32802,80759
35015,"New Mexico","Eddy County",2020,35.4,57865,970,2.1548,0.837777586,0.015380627,0.500164175,0.024436188,0.175892163,2020,5424,17454,22878
35017,"New Mexico","Grant County",2020,46.5,27391,690,1.1496,0.853199956,0.005366726,0.503815122,0.030849549,0.248293235,2020,7590,6553,14143
35019,"New Mexico","Guadalupe County",2020,43.7,4336,394,0.1345,0.6900369,0.018450185,0.712869004,0.079105166,0.12845941,2020,1234,917,2151
35021,"New Mexico","Harding County",2020,43.5,432,717,0.0176,0.680555556,0,0.398148148,0.037037037,0.337962963,2020,179,319,498
35023,"New Mexico","Hidalgo County",2020,43.2,4234,544,0.1742,0.859707133,0.008502598,0.586679263,0.014170997,0.197213037,2020,823,1120,1943
35025,"New Mexico","Lea County",2020,32,70359,911,2.2868,0.807657869,0.036740147,0.597407581,0.016316321,0.135064455,2020,4061,16531,20592
35027,"New Mexico","Lincoln County",2020,51.5,19640,709,0.8478,0.881008147,0.018635438,0.334623218,0.013594705,0.243279022,2020,3194,6942,10136
35028,"New Mexico","Los Alamos County",2020,41.8,18976,1071,0.7895,0.84148398,0.008062816,0.181281619,0.058600337,0.527034148,2020,7554,4278,11832
35029,"New Mexico","Luna County",2020,37.2,24022,545,0.8911,0.841686787,0.014528349,0.676130214,0.019149113,0.119806844,2020,3563,4408,7971
35031,"New Mexico","McKinley County",2020,32.8,71956,657,2.1247,0.130690978,0.005267108,0.144407694,0.769303463,0.116960365,2020,18029,7801,25830
35033,"New Mexico","Mora County",2020,56.6,4500,527,0.2278,0.557333333,0.000444444,0.814888889,0.005333333,0.198222222,2020,1745,903,2648
35035,"New Mexico","Otero County",2020,36.2,66804,811,2.3112,0.749670678,0.034578768,0.387222322,0.083453087,0.191650201,2020,8485,14521,23006
35037,"New Mexico","Quay County",2020,43,8265,588,0.3182,0.801935874,0.006291591,0.456987296,0.039927405,0.179189353,2020,1170,2634,3804
35039,"New Mexico","Rio Arriba County",2020,41.5,38962,629,1.3035,0.489913249,0.005928854,0.714003388,0.164775936,0.186540732,2020,10990,5408,16398
35041,"New Mexico","Roosevelt County",2020,30.3,18723,752,0.6785,0.73091919,0.024782353,0.427549004,0.013886663,0.156064733,2020,1802,4634,6436
35043,"New Mexico","Sandoval County",2020,40.3,144954,1114,5.2504,0.691033017,0.02398692,0.39627744,0.13997544,0.285994177,2020,40588,34174,74762
35045,"New Mexico","San Juan County",2020,36.1,125608,803,4.3582,0.492627858,0.008454875,0.211117126,0.396113305,0.184311509,2020,18083,32874,50957
35047,"New Mexico","San Miguel County",2020,44.6,27546,651,1.1942,0.585094025,0.014666376,0.778443331,0.030966384,0.224751325,2020,7888,3421,11309
35049,"New Mexico","Santa Fe County",2020,46.8,150319,1092,6.3152,0.790046501,0.011069792,0.509869012,0.04748568,0.357958741,2020,62530,18329,80859
35051,"New Mexico","Sierra County",2020,55.9,10988,561,0.5402,0.861940299,0.003731343,0.310884601,0.043502002,0.260192938,2020,2265,3542,5807
35053,"New Mexico","Socorro County",2020,39.9,16723,695,0.5002,0.734856186,0.006996352,0.502362016,0.144890271,0.174251032,2020,3722,3255,6977
35055,"New Mexico","Taos County",2020,48.9,32759,857,1.2592,0.782288837,0.002716811,0.568423945,0.067553955,0.310723771,2020,13121,3715,16836
35057,"New Mexico","Torrance County",2020,42.9,15477,682,0.5957,0.817148026,0.016992957,0.436260257,0.024940234,0.150675195,2020,2344,4772,7116
35059,"New Mexico","Union County",2020,38.9,4106,496,0.1404,0.827325865,0.015099854,0.428884559,0.023867511,0.12883585,2020,383,1388,1771
35061,"New Mexico","Valencia County",2020,38.7,76518,856,2.6456,0.76191223,0.013722261,0.609085444,0.051059881,0.192150866,2020,14263,17364,31627
36001,"New York","Albany County",2020,37.9,306165,1057,12.8122,0.741685039,0.122956576,0.061992716,0.069795698,0.368595365,2020,99474,51081,150555
36003,"New York","Allegany County",2020,39.3,46304,659,1.8028,0.954021251,0.01634848,0.01688839,0.013195404,0.239158604,2020,6048,14135,20183
36005,"New York","Bronx County",2020,34.5,1427056,1247,51.0135,0.214826188,0.348480368,0.560430004,0.046730472,0.184362071,2020,355374,67740,423114
36007,"New York","Broome County",2020,39.7,192042,782,7.9528,0.846445048,0.053212318,0.044026827,0.046963685,0.275903188,2020,47010,43800,90810
36009,"New York","Cattaraugus County",2020,42.5,76750,654,3.1999,0.915439739,0.014944625,0.021785016,0.039127036,0.229602606,2020,11879,22155,34034
36011,"New York","Cayuga County",2020,43.2,76958,769,3.087,0.910210764,0.03894332,0.030354219,0.008160295,0.260804595,2020,16149,19512,35661
36013,"New York","Chautauqua County",2020,42.8,127584,675,5.3625,0.909565463,0.026939115,0.076945385,0.008386632,0.257187422,2020,23087,34853,57940
36015,"New York","Chemung County",2020,41.3,84115,862,3.4328,0.873851275,0.059347322,0.03243179,0.018974024,0.256054211,2020,16636,21922,38558
36017,"New York","Chenango County",2020,44.8,47527,692,2.0834,0.956551013,0.008226903,0.023039535,0.006754056,0.214951501,2020,8290,13482,21772
36019,"New York","Clinton County",2020,40.3,80320,835,3.1557,0.904320219,0.041820219,0.029469622,0.014927789,0.243463645,2020,18364,16514,34878
36021,"New York","Columbia County",2020,48.5,60016,944,2.5323,0.882281392,0.041855505,0.049570115,0.018828312,0.352855905,2020,20386,14464,34850
36023,"New York","Cortland County",2020,36.4,47618,787,1.798,0.939035659,0.021336469,0.027993616,0.010815238,0.253055567,2020,10369,10789,21158
36025,"New York","Delaware County",2020,48.3,44676,700,1.893,0.937281762,0.01839914,0.040357239,0.009445787,0.247179694,2020,9143,13387,22530
36027,"New York","Dutchess County",2020,42.5,293524,1237,11.0095,0.768397133,0.10708494,0.125907933,0.037751598,0.330133141,2020,81443,66872,148315
36029,"New York","Erie County",2020,40.2,918873,852,39.291,0.770891081,0.131176996,0.057064469,0.043086477,0.332085065,2020,267174,197527,464701
36031,"New York","Essex County",2020,48.3,37281,810,1.6182,0.929669269,0.032053861,0.031061399,0.00541831,0.318097691,2020,9947,8976,18923
36033,"New York","Franklin County",2020,40.5,50389,706,1.888,0.822639862,0.056401199,0.036019766,0.074540078,0.237532001,2020,9253,9668,18921
36035,"New York","Fulton County",2020,44.2,53452,777,2.2406,0.929731348,0.018577415,0.033581531,0.011786276,0.242535359,2020,7931,15378,23309
36037,"New York","Genesee County",2020,43,57554,786,2.4174,0.914793064,0.022709108,0.034037599,0.015133614,0.256559058,2020,9625,18876,28501
36039,"New York","Greene County",2020,46.7,47335,925,1.7681,0.884567445,0.057631774,0.061730221,0.017893736,0.267793388,2020,10346,14271,24617
36041,"New York","Hamilton County",2020,55.5,4454,841,0.1416,0.94948361,0.005388415,0.017287831,0.004041311,0.26403233,2020,1178,2225,3403
36043,"New York","Herkimer County",2020,44.3,61738,680,2.5093,0.947844115,0.014027017,0.022854644,0.007110694,0.245796754,2020,9937,18870,28807
36045,"New York","Jefferson County",2020,32.8,111454,1018,4.3046,0.855007447,0.059280062,0.077143934,0.023758681,0.221714788,2020,17307,25629,42936
36047,"New York","Kings County",2020,35.4,2576771,1483,97.2314,0.428134669,0.313084089,0.188713704,0.122969018,0.310912378,2020,703310,202772,906082
36049,"New York","Lewis County",2020,42.2,26456,700,1.0398,0.965565467,0.009033868,0.017273964,0.004649229,0.21847596,2020,3824,8894,12718
36051,"New York","Livingston County",2020,41.5,63218,793,2.4496,0.919469139,0.028820905,0.037979689,0.014711,0.271204404,2020,12477,18182,30659
36053,"New York","Madison County",2020,42.3,70990,768,2.5959,0.934793633,0.016227638,0.023045499,0.015903648,0.279997183,2020,14807,18408,33215
36055,"New York","Monroe County",2020,39,743084,947,30.521,0.7467756,0.150732622,0.090958761,0.040572802,0.352369315,2020,225746,145661,371407
36057,"New York","Montgomery County",2020,40.9,49294,759,1.9621,0.864709701,0.028421309,0.146569562,0.008479734,0.219235607,2020,7977,12745,20722
36059,"New York","Nassau County",2020,41.9,1355683,1831,44.9967,0.66307684,0.116342832,0.170202031,0.105688424,0.381750011,2020,396504,326716,723220
36061,"New York","New York County",2020,37.7,1629153,1787,75.872,0.551650459,0.143311279,0.256846349,0.126640653,0.50592363,2020,603040,85185,688225
36063,"New York","Niagara County",2020,43.4,210145,714,9.0022,0.865112184,0.068348045,0.032144472,0.019039235,0.286821005,2020,46029,56068,102097
36065,"New York","Oneida County",2020,40.8,229074,777,9.0675,0.844530588,0.060775121,0.06060487,0.043837363,0.272278827,2020,41567,57180,98747
36067,"New York","Onondaga County",2020,39.2,461591,888,18.7349,0.787859815,0.111334493,0.051131846,0.042860454,0.331626916,2020,138894,90619,229513
36069,"New York","Ontario County",2020,43.8,109774,898,4.5711,0.919744202,0.024076739,0.04910088,0.016251571,0.351877494,2020,29025,29039,58064
36071,"New York","Orange County",2020,37.1,382077,1294,13.0428,0.725301444,0.109388945,0.210051901,0.0332132,0.265485753,2020,84684,84996,169680
36073,"New York","Orleans County",2020,43.4,40624,782,1.6634,0.884034069,0.058955297,0.051225876,0.009797164,0.200546475,2020,5587,12126,17713
36075,"New York","Oswego County",2020,40.6,117630,806,4.6597,0.948754569,0.013125903,0.026506843,0.008594746,0.225478194,2020,21143,32138,53281
36077,"New York","Otsego County",2020,42,59593,827,2.3768,0.928347289,0.021160203,0.038091722,0.015085664,0.305019046,2020,12975,14382,27357
36079,"New York","Putnam County",2020,44.2,98714,1489,3.4915,0.850416354,0.033926292,0.155884677,0.023674453,0.35762911,2020,24953,29283,54236
36081,"New York","Queens County",2020,39.3,2270976,1629,78.3362,0.358591636,0.180528108,0.278143406,0.264496851,0.297890422,2020,569038,212665,781703
36083,"New York","Rensselaer County",2020,39.9,159013,987,6.5455,0.849622358,0.062737009,0.051454912,0.028739789,0.33514241,2020,40969,36500,77469
36085,"New York","Richmond County",2020,40.2,475596,1379,16.716,0.715809216,0.102235931,0.184469592,0.102807845,0.293311971,2020,90997,123320,214317
36087,"New York","Rockland County",2020,35.9,325213,1558,10.1167,0.699458509,0.121412736,0.178455351,0.061799498,0.310494968,2020,75802,73186,148988
36089,"New York","St. Lawrence County",2020,39,108352,715,4.1925,0.925760484,0.02597091,0.023571323,0.017553898,0.234771855,2020,19361,24608,43969
36091,"New York","Saratoga County",2020,42.9,229313,1151,9.5898,0.921264821,0.017033487,0.03317736,0.031123399,0.385246366,2020,68471,61305,129776
36093,"New York","Schenectady County",2020,39.9,155086,964,5.7479,0.754362096,0.102053054,0.073191649,0.049204957,0.313503475,2020,42465,30741,73206
36095,"New York","Schoharie County",2020,45.8,31189,809,1.278,0.93850396,0.016800795,0.033826028,0.011927282,0.255699125,2020,5345,9903,15248
36097,"New York","Schuyler County",2020,46.8,17845,765,0.7402,0.964079574,0.007845335,0.018548613,0.008685906,0.255477725,2020,3903,5621,9524
36099,"New York","Seneca County",2020,41.9,34295,786,1.3784,0.90403849,0.051611022,0.036273509,0.011576031,0.247033095,2020,6914,8329,15243
36101,"New York","Steuben County",2020,42.9,95843,714,4.0099,0.940120823,0.016662667,0.01684004,0.016954812,0.277422451,2020,15790,29474,45264
36103,"New York","Suffolk County",2020,41.7,1481364,1810,49.5667,0.784318371,0.076752912,0.195941713,0.044263935,0.328071966,2020,381021,381253,762274
36105,"New York","Sullivan County",2020,42.8,75329,886,2.8762,0.783045042,0.08176134,0.163562506,0.019328545,0.261798245,2020,15489,18665,34154
36107,"New York","Tioga County",2020,44.8,48431,782,2.0643,0.957774979,0.008734075,0.020503397,0.010571741,0.278458012,2020,9634,14791,24425
36109,"New York","Tompkins County",2020,31.3,102237,1144,4.0817,0.795876248,0.0409343,0.052260923,0.096012207,0.367322985,2020,33619,11096,44715
